0.000000000000000000e+00,0.000000000000000000e+00,6.536634166940262503e-02,8.411649577202728878e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.119873310393155796e-02,5.141408390514167967e-03,2.326752078655950906e-01,4.265248745466787561e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.380845141976670742e-01,9.880178097227396705e-01,9.999516000618892120e-01,9.968755405207024856e-01
9.982871326473603535e-01,9.259818072614636186e-01,9.518745733726639013e-01,9.479536432804596124e-01
6.587703840142410394e-01,6.278721820482033866e-01,1.949480827267242866e-01,1.871909800430591186e-01
5.861967901399647296e-01,2.169338844742467742e-01,3.668055667970838291e-02,4.261142225875534928e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.104475179382082978e-02,0.000000000000000000e+00,5.952989591514237094e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
